ZipCode,TotalPopulation,NoInsuranceRate,AsthmaRate,DiabetesRate
46741,"4,657",7.7,11.2,10.9
46742,"3,259",6.7,11.3,14.5
46743,"2,309",9.7,11.9,11.3
46745,"1,792",7.2,10.9,14.5
46746,"4,003",10.6,11.3,12.4
46747,"2,743",6.9,11.3,12.8
46748,"7,203",5.4,10.8,9.4
46750,"26,580",8.2,11.6,13.7
46755,"15,721",9.2,11.6,13.3
46759,508,8.9,11.0,13.1
46760,"1,264",10.8,11.5,13.9
46761,"12,902",11.7,11.8,12.7
46763,"1,702",6.9,11.0,13.2
46764,"1,379",8.5,11.2,13.4
46765,"5,580",5.5,10.7,11.0
46766,545,8.8,11.1,13.1
46767,"8,599",20.7,11.1,13.1
46770,"2,734",6.5,10.9,12.9
46772,"3,929",11.0,12.2,11.0
46773,"3,685",7.2,11.3,12.9
46774,"17,341",7.7,11.3,12.6
46776,"1,528",8.8,11.5,14.1
46777,"6,348",6.8,10.9,12.6
46778,196,9.1,10.5,12.6
46779,"2,006",6.9,11.3,13.2
46781,789,8.4,10.9,13.7
46783,"7,521",6.0,10.9,11.6
46784,"2,211",9.1,11.6,15.7
46785,"1,650",7.5,11.2,10.9
46787,"3,902",8.5,11.6,13.4
46788,"3,396",7.7,11.1,11.9
46789,80,8.0,11.8,11.6
46791,922,6.8,10.9,12.4
46792,"3,673",7.4,10.9,15.4
46793,"4,043",7.7,11.4,13.1
46794,"1,406",9.9,11.4,12.3
46795,"6,190",8.9,11.6,13.8
46797,"4,008",7.6,11.4,11.5
46798,"1,290",5.9,11.2,11.9
46799,448,6.7,11.0,11.5
46802,"10,664",13.6,11.8,14.3
46803,"9,686",20.2,13.8,19.6
46804,"28,800",6.4,10.7,11.5
46805,"21,138",9.7,11.8,13.7
46806,"26,083",18.5,12.8,19.2
46807,"16,489",12.7,12.0,13.8
46808,"19,894",11.3,11.9,12.7
46809,"8,946",10.1,12.0,14.9
46814,"16,377",4.7,10.3,10.0
46815,"27,927",8.3,11.6,12.6
46816,"19,012",13.4,12.1,18.3
46818,"22,071",8.2,11.2,11.6
46819,"8,969",8.5,11.5,14.0
46825,"29,062",8.2,11.2,12.6
46835,"36,653",7.1,11.1,11.3
46845,"28,380",5.1,10.4,10.0
46901,"38,072",9.1,12.0,15.1
46902,"36,038",8.5,11.8,14.7
46910,"3,283",11.1,11.5,13.7
46911,"1,396",7.8,11.5,14.3
46913,"1,400",7.6,11.1,13.5
46914,"4,785",12.6,9.8,11.6
46915,617,6.6,11.1,13.1
46917,"1,734",8.1,11.1,12.8
46919,"2,202",7.3,11.3,14.0
46920,"1,131",7.4,11.0,12.1
46923,"8,162",9.4,11.5,14.7
46926,"1,639",7.9,11.2,14.1
46928,"4,557",8.5,11.8,17.1
46929,"3,210",8.1,11.3,12.4
46930,268,9.6,11.7,17.9
46931,286,8.6,12.5,14.6
46932,"3,254",7.6,11.2,13.8
46933,"6,617",8.3,11.6,14.1
46936,"5,800",6.3,11.2,13.1
46937,114,7.2,10.5,12.8
46938,"2,824",8.2,11.7,16.0
46939,"1,917",8.3,11.7,15.3
46940,"2,538",8.3,11.7,15.2
46941,"1,123",6.5,10.8,12.6
46943,250,7.6,10.9,13.4
46946,132,7.3,9.8,14.9
46947,"28,295",13.6,11.2,15.5
46950,615,8.1,11.1,14.1
46951,"2,118",7.9,11.5,15.1
46952,"18,996",9.4,11.7,16.8
46953,"22,781",10.8,12.4,16.7
46957,483,6.6,11.6,13.9
46958,542,7.2,11.0,15.2
46959,148,8.7,10.8,13.3
46960,"1,102",9.1,11.4,15.3
46961,97,7.4,10.7,13.6
46962,"8,592",7.5,11.2,13.2
46965,111,8.3,9.3,19.9
46967,73,6.4,11.3,13.9
46968,132,8.6,11.4,18.5
46970,"23,317",9.3,11.8,15.1
46974,"1,620",7.7,11.3,13.9
46975,"14,288",8.9,11.6,14.4
46978,"2,018",7.5,11.3,13.6
46979,"4,893",6.2,11.2,12.3
46982,"2,602",8.2,11.2,13.4
46985,"1,285",7.8,11.2,14.0
46986,"1,769",6.7,11.0,13.8
46987,"1,010",6.8,10.9,13.1
46988,721,8.4,10.8,14.1
46989,"5,028",6.8,11.5,9.2
46990,805,6.9,10.9,13.3
46991,"1,706",7.6,11.6,14.0
46992,"16,183",8.3,11.5,14.5
46994,"2,626",10.0,11.7,15.0
46996,"6,830",8.7,11.5,14.8
46998,129,7.1,11.2,11.9
47001,"10,208",8.0,11.4,13.5
47003,958,6.9,11.2,12.0
47006,"12,761",7.2,11.2,12.7
47010,304,6.3,10.8,12.7
47011,"1,003",9.2,11.4,13.6
47012,"9,994",7.7,11.4,13.7
47016,742,5.9,10.6,13.0
47017,657,7.5,11.6,12.9
47018,"4,273",7.7,11.3,13.9
47020,"1,004",8.8,11.7,13.6
47022,"3,192",6.1,11.0,11.5
47023,"1,711",8.6,11.7,13.9
47024,"2,880",9.3,11.9,14.8
47025,"23,118",6.8,11.0,11.6
47030,"1,504",8.8,11.8,14.4
47031,"5,200",7.6,11.3,13.0
47032,"3,477",7.9,11.4,12.7
47034,172,7.1,11.7,13.8
47035,272,5.9,10.5,12.8
47036,"1,002",6.0,11.1,13.5
47037,"4,167",7.5,11.3,12.9
47038,"1,168",8.8,11.5,14.7
47040,"5,288",7.6,11.5,14.4
47041,"5,891",7.2,11.0,12.0
47042,"4,375",8.1,11.5,13.1
47043,"5,102",9.7,11.9,14.7
47060,"7,109",6.2,11.0,12.8
47102,"6,884",9.4,12.0,14.2
47104,93,6.6,11.8,8.8
47106,"4,771",5.5,10.9,11.0
47108,"2,218",9.2,11.9,15.6
47110,469,8.7,11.7,13.3
47111,"16,972",7.5,11.4,11.8
47112,"17,404",7.5,11.4,12.7
47114,422,7.0,11.4,13.7
47115,"2,579",7.4,11.4,13.0
47116,698,10.1,12.4,19.5
47117,"4,304",7.0,11.5,13.4
47118,"3,253",10.2,12.0,18.1
47119,"12,173",5.1,10.7,10.9
47120,938,7.9,11.7,12.8
47122,"11,185",5.7,11.0,11.0
47123,131,10.8,11.1,16.9
47124,"4,981",5.7,11.2,10.7
47125,"1,714",8.2,11.5,14.0
47126,"4,555",7.4,11.5,12.5
47129,"19,739",11.5,11.9,14.4
47130,"48,481",8.4,11.7,13.1
47135,"1,271",7.9,11.6,14.9
47136,"4,699",6.1,11.1,11.7
47137,"1,300",11.5,12.4,19.0
47138,"4,398",8.6,11.5,13.2
47140,"2,811",9.2,12.0,14.7
47141,"1,563",6.6,11.3,12.5
47142,861,8.0,11.7,14.9
47143,"3,800",6.1,11.0,9.7
47145,"1,908",9.2,11.9,16.5
47147,"1,022",7.8,11.2,12.5
47150,"49,395",8.8,11.9,13.5
47160,138,7.1,11.5,8.6
47161,"3,764",7.2,11.5,11.8
47162,906,6.8,11.1,11.9
47163,"1,551",7.2,11.2,13.1
47164,"3,609",8.0,11.6,12.7
47165,"6,208",8.0,11.7,13.5
47166,"1,276",6.6,11.0,11.5
47167,"15,683",9.1,11.9,15.1
47170,"14,877",9.3,11.9,14.7
47172,"19,821",6.9,11.1,11.0
47174,124,9.8,12.4,22.1
47175,870,9.9,12.0,19.5
47177,"1,462",8.4,11.2,13.3
47201,"45,969",9.1,10.8,11.9
47203,"27,006",7.9,10.7,12.9
47220,"5,737",7.6,11.2,12.9
47223,"1,437",9.3,11.9,15.5
47224,606,8.5,11.6,12.5
47225,65,7.2,9.3,11.4
47226,205,9.2,11.7,12.3
47227,"1,545",7.6,11.5,13.0
47229,"3,186",8.8,11.6,14.9
47230,"2,057",8.5,11.5,13.5
47231,"1,091",8.9,11.8,15.2
47232,"2,460",7.3,11.2,13.3
47234,"1,428",7.3,11.3,13.3
47235,"1,780",6.7,10.9,12.9
47236,131,6.8,11.2,13.3
47240,"21,940",7.8,11.2,12.5
47243,"6,037",8.4,11.9,11.1
47244,688,7.8,11.0,13.9
47246,"4,343",8.3,11.6,13.2
47247,178,6.6,11.4,12.2
47250,"22,596",8.3,11.7,13.7
47260,"1,733",7.7,10.9,13.7
47263,174,6.9,11.0,11.5
47264,"1,302",6.9,10.8,13.7
47265,"20,074",9.2,11.8,14.2
47270,758,7.3,11.1,14.2
47272,"1,852",7.3,11.3,12.3
47273,"1,917",7.7,11.3,13.3
47274,"33,035",12.2,11.0,13.1
47280,867,9.7,11.9,16.3
47281,"1,543",8.4,11.5,14.8
47282,236,9.5,12.0,16.5
47283,"3,526",8.0,11.5,13.1
47302,"25,704",10.8,12.8,18.1
47303,"24,069",9.5,12.8,12.9
47304,"30,366",7.1,11.5,13.3
47305,"3,629",13.2,13.3,17.6
47306,"4,628",11.2,15.3,2.9
47320,"3,978",6.9,11.4,14.0
47324,150,6.8,11.9,10.4
47325,571,7.2,10.9,13.1
47326,"2,321",10.6,11.7,12.6
47327,"4,345",8.1,11.7,14.8
47330,"5,523",7.8,11.7,13.5
47331,"22,782",9.6,12.0,15.9
47334,"3,171",6.3,11.3,13.0
47335,610,8.4,12.0,16.2
47336,"3,455",9.2,11.7,15.9
47337,182,7.8,11.2,13.5
47338,"2,680",7.7,11.4,14.3
47339,641,7.9,11.9,13.5
47340,"2,744",8.0,11.5,14.7
47341,"2,191",7.7,11.7,11.9
47342,"2,533",8.1,12.0,15.2
47344,123,8.0,11.4,11.5
47345,"1,378",7.9,11.5,12.7
47346,"3,865",7.9,11.7,14.2
47348,"9,507",9.8,11.9,17.2
47351,429,7.7,11.6,12.0
47352,902,7.1,11.1,12.9
47353,"5,576",7.1,11.3,12.6
47354,"1,072",7.5,11.4,14.1
47355,"2,546",7.9,11.2,13.6
47356,"5,831",6.9,11.3,12.5
47357,"1,107",7.8,11.4,14.0
47358,919,8.0,11.1,13.2
47359,"2,744",8.1,11.5,13.8
47360,"1,451",6.4,11.0,13.7
47361,134,7.8,12.1,11.8
47362,"30,184",9.1,11.5,14.1
47366,57,8.0,11.5,13.0
47367,98,6.3,9.4,15.1
47368,"2,637",8.0,11.3,15.0
47369,"1,216",9.8,11.7,16.3
47370,158,9.1,11.4,16.5
47371,"12,143",10.2,11.5,14.6
47373,"2,015",9.7,12.0,17.8
47374,"45,304",9.9,12.1,15.4
47380,"1,917",8.1,11.3,13.1
47381,139,7.8,11.9,11.2
47382,136,7.0,10.9,13.6
47383,"2,724",7.8,11.9,15.7
47384,"1,936",7.8,11.7,13.7
47385,"1,581",6.9,11.4,12.3
47386,"1,085",6.5,11.2,13.3
47387,726,6.8,11.3,13.1
47388,292,8.0,11.8,12.1
47390,"5,061",12.0,11.6,16.3
47392,100,7.7,11.3,8.7
47393,"1,745",8.0,11.7,12.8
47394,"8,064",8.6,11.5,14.5
47396,"7,446",5.6,10.9,12.4
47401,"41,225",6.6,10.8,10.2
47403,"33,066",7.6,11.4,10.8
47404,"23,799",8.4,11.4,10.1
47405,305,11.5,15.6,2.7
47406,"7,924",11.3,13.4,2.6
47408,"22,917",8.8,11.4,8.6
47420,176,5.5,10.9,14.0
47421,"27,798",8.0,11.6,14.3
47424,"8,893",8.0,11.5,13.7
47427,"1,082",8.6,11.3,15.7
47429,"7,485",6.0,11.2,10.7
47431,"1,316",7.9,11.6,13.1
47432,"4,429",8.7,11.5,14.9
47433,"3,974",8.4,11.6,14.3
47436,"1,440",6.9,11.2,13.3
47437,91,8.4,11.9,14.0
47438,"4,032",10.2,12.2,17.1
47441,"8,972",9.2,11.9,16.0
47443,"1,134",8.1,11.5,14.1
47445,90,7.7,11.3,18.5
47446,"9,425",8.6,11.8,14.9
47448,"7,816",6.5,11.1,14.8
47449,482,8.3,11.5,13.9
47451,"1,177",6.3,11.2,11.7
47452,"5,285",8.3,11.6,13.7
47453,366,7.8,11.9,13.6
47454,"7,684",9.2,11.8,15.0
47456,"1,302",8.4,11.7,14.9
47459,"3,346",7.4,11.4,13.6
47460,"11,560",8.0,11.5,14.2
47462,"4,850",7.0,11.4,12.1
47464,198,6.6,10.9,12.6
47465,666,7.5,11.6,15.8
47468,"1,180",6.0,10.7,14.1
47469,"1,782",8.8,11.6,15.1
47470,"1,516",8.2,11.6,14.2
47471,"2,567",8.4,11.7,14.4
47501,"18,003",11.4,11.6,14.8
47512,"4,002",8.4,11.7,14.1
47513,"2,057",7.8,11.2,14.3
47514,"1,647",10.3,8.7,7.7
47515,819,7.6,11.2,12.9
47516,"1,246",6.7,11.4,13.5
47519,556,8.1,11.0,12.1
47520,"3,230",8.9,11.9,14.4
47521,972,7.0,10.8,12.0
47522,250,8.9,11.1,11.5
47523,"3,433",8.8,10.8,13.3
47524,494,8.6,11.5,15.5
47525,337,7.0,10.6,14.2
47527,"1,918",7.1,11.1,12.6
47528,519,7.1,11.1,13.6
47529,"1,004",8.9,11.7,12.6
47531,906,6.5,11.1,12.0
47532,"4,507",6.4,10.9,12.5
47535,582,7.1,11.0,14.6
47537,782,7.4,11.1,14.3
47541,"1,228",7.8,11.3,12.6
47542,"9,992",12.1,11.3,14.0
47546,"22,445",8.6,10.9,13.0
47550,797,6.4,10.7,12.7
47551,592,7.2,11.6,11.8
47552,174,5.4,11.3,14.2
47553,"8,625",9.5,11.9,14.2
47557,"1,329",7.1,11.2,12.6
47558,"5,021",11.1,12.2,11.2
47561,"1,514",9.3,11.6,15.6
47562,"4,994",11.5,12.0,13.1
47564,"1,375",7.8,11.2,14.3
47567,"5,804",8.4,11.3,14.4
47568,848,10.2,11.8,12.8
47574,148,7.1,10.0,14.3
47575,"1,015",6.8,11.1,12.9
47576,378,7.4,11.8,11.4
47577,"1,222",6.3,10.0,12.6
47578,649,7.6,11.1,14.3
47579,"2,715",6.0,11.0,12.5
47580,252,6.1,11.8,14.3
47581,"3,534",8.1,11.5,14.4
47584,154,8.5,11.7,14.2
47585,429,8.0,11.8,14.6
47586,"11,027",7.9,11.4,14.4
47588,591,7.3,10.9,13.5
47590,779,7.3,11.4,13.5
47591,"24,984",8.7,11.6,13.4
47596,191,7.5,10.7,13.2
47597,961,7.0,11.5,13.1
47598,"3,107",8.2,11.5,14.1
47601,"14,088",6.9,11.2,13.1
47610,"5,442",7.2,11.1,11.7
47611,"1,157",7.4,11.4,13.9
47612,868,7.8,11.1,12.3
47613,"2,694",6.7,11.2,12.5
47615,"1,477",6.8,11.1,12.7
47616,305,7.3,11.0,14.6
47619,"1,535",6.8,11.2,12.8
47620,"12,989",7.0,11.3,13.1
47630,"38,309",5.4,10.6,11.2
47631,"1,908",6.9,11.1,15.3
47633,"2,455",7.2,11.2,12.9
47634,"2,193",6.8,11.1,13.3
47635,"5,178",7.3,11.3,14.5
47637,"1,396",6.4,10.9,12.5
47638,"3,620",6.6,11.2,12.4
47639,"4,549",6.0,10.9,12.1
47640,950,7.5,11.3,14.6
47648,"4,510",7.2,11.3,12.2
47649,"1,374",7.2,11.3,13.6
47660,"4,762",8.4,11.5,13.2
47665,"3,798",7.6,11.3,12.3
47666,"1,332",7.0,11.0,13.5
47670,"11,934",9.3,11.6,14.4
47683,83,8.2,12.4,12.7
47708,501,7.7,10.8,11.7
47710,"18,470",10.5,12.2,15.7
47711,"31,266",8.5,11.5,12.7
47712,"24,895",7.2,11.5,10.5
47713,"9,916",11.6,13.3,17.9
47714,"32,827",10.0,12.3,13.6
47715,"28,959",7.8,11.5,12.8
47720,"17,188",6.7,11.0,12.5
47725,"19,220",5.0,10.6,10.0
47802,"34,229",9.4,11.4,14.4
47803,"21,832",7.4,11.3,12.9
47804,"10,093",10.5,12.4,16.8
47805,"12,875",7.1,11.3,13.1
47807,"12,063",12.9,13.5,15.6
47809,"2,360",10.8,14.9,2.4
47832,919,9.7,12.2,14.8
47833,"1,043",7.4,11.8,13.3
47834,"19,430",8.3,11.6,14.3
47837,"1,186",7.0,11.6,13.2
47838,"3,931",13.2,10.3,14.8
47840,"1,420",6.9,11.2,14.4
47841,"2,135",7.7,11.3,14.2
47842,"9,790",8.2,11.7,14.7
47845,177,7.2,11.5,15.6
47846,661,7.0,10.9,13.9
47847,"1,014",6.8,11.4,13.5
47848,"1,523",7.5,11.3,13.6
47849,407,7.7,10.8,14.1
47850,"2,389",8.6,11.7,14.6
47853,184,10.4,12.0,17.3
47854,850,7.0,10.9,13.8
47855,680,9.6,12.0,14.8
47857,443,10.0,11.8,18.0
47858,628,7.5,11.0,14.7
47859,"1,096",10.0,12.1,13.2
47860,243,10.0,12.1,16.1
47861,556,7.4,11.3,13.7
47862,"1,548",9.8,12.0,16.8
47863,146,7.1,11.2,12.0
47866,443,7.2,11.4,13.6
47868,"2,776",8.2,11.8,15.7
47869,116,8.0,11.6,11.4
47871,235,6.9,11.6,11.5
47872,"8,075",9.8,12.9,15.2
47874,"3,161",8.0,11.6,15.0
47876,348,7.6,12.5,8.0
47879,"2,908",9.2,11.9,14.2
47880,61,6.5,11.1,15.7
47881,332,7.0,11.4,13.5
47882,"8,487",8.2,11.8,14.7
47884,214,6.1,11.7,11.5
47885,"9,231",8.3,11.6,14.3
47901,"3,750",9.6,11.2,9.5
47904,"16,571",12.7,11.6,13.2
47905,"41,787",9.1,11.0,12.1
47906,"73,579",9.2,11.1,7.3
47909,"42,759",9.4,11.2,11.2
47917,436,14.3,10.7,14.7
47918,"5,802",8.7,11.7,14.2
47920,"2,665",5.9,10.9,11.0
47921,"1,115",12.3,11.2,13.7
47922,"1,482",11.2,11.5,15.0
47923,"3,597",7.0,11.3,12.5
47924,187,5.2,10.8,8.8
47925,94,10.8,11.6,17.6
47926,"1,132",7.9,11.2,14.2
47928,"1,723",8.0,11.6,16.0
47929,805,7.9,11.6,13.1
47930,"1,053",6.8,11.0,10.9
47932,"5,271",7.5,11.4,14.8
47933,"28,092",9.9,11.4,14.0
47940,"1,438",7.8,11.3,12.2
47941,"1,309",9.3,11.6,12.8
47942,668,8.5,11.7,15.2
47943,914,12.7,10.3,12.6
47944,"3,561",9.0,11.6,15.1
47946,"1,892",8.5,11.4,14.6
47948,"1,279",9.9,11.9,14.4
47949,"1,245",8.4,12.1,13.4
47950,878,7.7,11.5,13.3
47951,"2,061",10.7,11.9,16.5
47952,"2,628",9.2,11.6,15.6
47954,"2,267",7.5,11.2,12.0
47955,993,7.7,11.3,11.8
47957,"1,759",9.4,11.5,15.0
47958,172,7.9,11.5,13.7
47959,"2,843",17.0,11.2,15.3
47960,"15,029",9.0,11.3,15.6
47963,"1,937",8.0,11.0,13.6
47964,114,7.2,11.3,14.2
47965,539,7.4,11.1,11.8
47966,418,6.9,11.4,14.1
47967,746,7.3,11.5,13.7
47968,967,7.4,11.2,12.5
47969,217,10.3,12.6,13.7
47970,"1,955",8.3,11.5,12.7
47971,"1,819",8.5,11.8,14.1
47974,"1,106",8.6,11.7,15.7
47975,682,8.1,11.2,14.2
47977,"2,235",7.7,11.3,12.8
47978,"10,815",8.4,11.3,13.0
47980,"1,103",8.0,11.4,13.1
47981,911,6.7,10.7,10.2
47982,120,7.0,11.8,14.5
47983,274,6.6,10.6,10.8
47987,"3,802",8.5,11.5,13.9
47989,"1,277",7.6,11.3,12.6
47990,"1,629",8.1,11.4,12.7
47991,"1,051",7.6,11.2,13.5
47992,"1,425",5.9,10.6,11.1
47993,"3,983",8.0,11.4,14.1
47994,507,7.9,11.5,13.3
47995,"1,651",7.3,11.1,13.0
47997,116,8.4,11.6,11.4
48001,"11,721",6.2,11.7,13.1
48002,"3,115",5.7,11.4,11.0
48003,"6,506",6.1,11.5,10.5
48005,"5,318",4.8,10.9,10.2
48006,"3,895",6.6,11.9,12.8
48009,"21,817",3.2,10.1,7.9
48014,"4,323",7.5,11.5,11.1
48015,"8,552",7.6,12.3,13.6
48017,"11,353",5.1,10.8,8.5
48021,"34,244",8.7,13.3,14.4
48022,"2,515",6.9,11.8,11.3
48023,"4,967",5.9,11.6,11.0
48025,"14,878",3.2,10.2,9.1
48026,"14,726",6.7,12.0,12.2
48027,"3,180",5.5,11.6,10.7
48028,921,3.6,10.5,13.9
48030,"14,983",7.7,11.8,10.1
48032,"2,193",6.8,11.8,13.1
48033,"17,207",6.6,12.9,16.5
48034,"14,480",6.9,12.7,15.5
48035,"34,018",7.1,11.9,11.4
48036,"22,517",7.2,12.1,12.3
48038,"44,038",6.0,11.4,10.9
48039,"7,485",6.1,11.6,11.5
48040,"9,994",5.7,11.6,11.2
48041,"4,332",5.2,11.4,10.4
48042,"33,398",4.5,10.8,9.2
48043,"15,665",8.1,12.2,13.1
48044,"58,265",5.3,11.1,9.1
48045,"24,341",6.1,11.6,11.7
48047,"39,775",5.3,11.3,9.7
48048,"10,561",8.7,11.8,11.1
48049,"5,523",5.3,11.4,10.9
48050,"1,553",5.5,11.2,11.2
48051,"17,718",6.2,11.7,10.1
48054,"7,213",5.3,11.3,11.9
48059,"15,319",5.5,11.3,11.6
48060,"39,775",9.0,12.7,13.7
48062,"9,375",7.5,11.8,12.4
48063,"4,112",5.4,11.3,10.1
48064,"3,993",6.2,11.6,11.4
48065,"11,228",5.8,11.1,10.2
48066,"47,789",7.5,12.2,11.7
48067,"24,589",4.5,10.2,6.5
48069,"2,627",3.0,9.9,7.6
48070,"6,388",2.8,10.0,7.6
48071,"28,468",6.8,11.2,10.0
48072,"15,194",4.1,10.6,7.2
48073,"33,658",4.9,10.6,7.9
48074,"9,608",6.6,11.8,11.4
48075,"22,967",6.3,12.7,15.4
48076,"26,062",5.5,12.2,13.3
48079,"12,553",5.4,11.5,11.0
48080,"22,272",5.7,11.3,11.0
48081,"20,496",5.4,11.0,10.4
48082,"16,029",5.7,11.2,10.6
48083,"24,074",5.5,10.0,10.5
48084,"16,364",3.8,8.9,8.0
48085,"26,507",4.2,9.7,9.7
48088,"23,142",6.3,11.3,11.4
48089,"32,012",9.6,12.8,12.6
48091,"32,267",9.5,12.1,13.9
48092,"27,186",7.2,11.2,12.3
48093,"24,780",6.6,11.4,11.8
48094,"20,340",5.9,10.9,10.9
48095,"5,585",4.3,10.7,9.7
48096,"3,780",5.6,11.1,11.3
48097,"5,181",7.6,12.2,13.5
48098,"20,349",3.2,9.0,9.7
48101,"28,664",6.2,11.0,9.9
48103,"55,605",4.1,10.2,8.1
48104,"41,588",6.9,11.2,5.4
48105,"38,883",4.6,9.6,6.7
48108,"26,639",5.8,10.6,9.2
48109,"8,008",9.3,14.4,2.3
48111,"44,055",6.3,12.0,11.3
48114,"21,222",4.3,11.0,9.8
48116,"26,942",4.3,10.9,9.4
48117,"10,154",6.3,12.0,12.6
48118,"13,309",3.8,10.5,9.2
48120,"8,338",10.1,12.2,11.4
48122,"12,825",14.9,13.0,15.9
48124,"34,134",5.7,11.2,9.9
48125,"22,070",8.7,12.3,12.5
48126,"55,863",10.1,12.9,12.3
48127,"41,222",7.2,12.1,12.0
48128,"11,641",5.4,11.3,9.8
48130,"16,469",3.6,10.4,8.1
48131,"8,126",5.3,11.5,9.0
48133,"5,500",6.8,12.0,13.6
48134,"23,829",6.1,11.5,10.6
48135,"27,380",6.9,11.9,11.2
48137,"4,957",5.1,11.4,10.2
48138,"10,788",3.8,10.5,10.4
48139,179,5.7,11.8,11.2
48140,"3,082",5.0,11.7,10.7
48141,"26,088",11.0,14.6,19.2
48143,74,3.1,10.7,10.1
48144,"10,331",5.1,11.3,11.4
48145,"3,332",6.0,11.8,12.1
48146,"40,245",12.5,12.0,12.9
48150,"26,573",4.8,11.0,9.3
48152,"31,098",4.9,10.8,10.7
48154,"37,864",4.4,10.7,9.8
48157,"1,382",6.2,12.3,13.1
48158,"7,362",4.8,11.0,10.3
48159,"2,566",6.3,11.9,11.6
48160,"14,097",7.3,11.3,10.6
48161,"26,571",7.9,12.4,12.9
48162,"29,156",7.1,12.0,12.7
48164,"9,676",5.8,11.5,11.1
48165,"8,832",4.5,10.4,7.6
48166,"13,170",8.3,12.5,11.5
48167,"25,071",3.8,10.1,8.6
48168,"24,517",3.1,9.5,9.2
48169,"20,336",4.4,11.1,10.2
48170,"41,069",3.9,10.3,9.0
48173,"13,443",5.4,11.3,9.8
48174,"33,683",7.2,12.5,12.3
48176,"22,833",4.3,10.5,8.9
48177,232,5.4,12.4,9.2
48178,"36,858",4.3,10.7,8.9
48179,"3,239",6.2,11.9,12.7
48180,"63,409",8.7,12.4,12.5
48182,"21,886",5.9,11.7,12.2
48183,"42,447",5.8,11.3,10.8
48184,"17,776",8.1,12.6,13.2
48185,"49,730",7.0,12.0,12.2
48186,"35,690",7.8,12.3,12.3
48187,"52,498",4.4,10.3,9.1
48188,"46,161",4.5,10.1,9.1
48189,"14,038",4.8,11.0,9.1
48190,163,5.5,11.2,9.1
48191,"3,980",5.6,11.2,9.6
48192,"25,058",7.1,11.7,11.4
48193,"16,110",6.4,11.3,11.6
48195,"30,014",7.3,11.5,11.3
48197,"67,895",6.3,11.8,8.6
48198,"40,067",7.9,12.3,11.3
48201,"14,500",8.9,13.0,16.5
48202,"17,260",7.2,13.1,13.3
48203,"22,168",10.2,14.4,21.8
48204,"21,738",11.5,14.7,22.1
48205,"34,056",10.5,14.8,18.6
48206,"15,712",9.4,14.0,19.9
48207,"21,704",8.1,13.3,18.8
48208,"8,090",11.5,14.2,20.1
48209,"27,096",26.5,11.1,15.8
48210,"27,155",26.3,12.4,17.6
48211,"5,447",11.8,14.0,18.6
48212,"43,192",13.0,12.6,16.9
48213,"19,088",11.8,14.8,23.8
48214,"18,959",9.9,14.0,21.7
48215,"10,520",10.4,14.3,22.3
48216,"5,031",12.0,12.3,14.2
48217,"6,437",10.1,13.4,19.3
48218,"7,271",14.9,14.2,20.1
48219,"46,811",9.6,14.5,19.7
48220,"21,564",5.6,11.2,8.0
48221,"38,204",8.1,13.9,18.2
48223,"22,956",9.2,14.2,18.1
48224,"39,633",10.6,14.8,18.5
48225,"15,862",7.4,13.5,14.6
48226,"6,307",6.4,10.7,9.5
48227,"40,266",11.0,14.9,21.1
48228,"53,893",13.3,14.9,18.9
48229,"9,258",14.2,13.5,17.4
48230,"17,559",3.2,10.4,8.5
48234,"31,442",11.2,14.8,21.4
48235,"45,188",9.1,14.4,20.6
48236,"31,286",3.7,10.4,9.4
48237,"29,560",6.6,12.6,13.0
48238,"25,747",10.7,14.8,21.7
48239,"36,814",6.7,12.8,13.1
48240,"17,962",7.5,12.6,12.3
48301,"14,993",3.0,9.9,9.2
48302,"17,196",3.5,9.8,10.2
48304,"17,437",3.4,9.7,9.9
48306,"28,455",3.5,10.0,8.7
48307,"44,673",4.7,10.0,8.6
48309,"31,541",5.1,10.6,8.9
48310,"43,709",7.4,11.3,12.3
48312,"34,854",6.8,11.3,11.7
48313,"34,169",5.9,11.1,10.4
48314,"21,614",6.3,10.8,11.3
48315,"28,597",5.2,10.9,11.0
48316,"28,192",4.8,10.6,9.7
48317,"27,864",6.5,11.2,9.9
48320,"4,328",4.9,11.0,9.7
48322,"32,188",4.5,10.5,11.3
48323,"18,225",4.1,10.4,10.7
48324,"16,872",4.1,10.5,9.8
48326,"22,228",6.5,10.6,9.2
48327,"21,811",6.5,11.5,10.3
48328,"24,178",7.4,11.4,11.2
48329,"24,391",6.0,11.2,10.3
48331,"22,091",4.1,10.2,10.1
48334,"18,731",4.5,10.6,10.8
48335,"25,618",4.4,9.5,8.6
48336,"26,802",5.3,11.0,10.3
48340,"26,039",13.8,12.4,13.6
48341,"16,980",10.9,12.9,16.5
48342,"18,685",16.0,13.7,18.8
48346,"23,058",5.5,10.9,9.7
48348,"25,655",4.5,10.8,9.1
48350,"7,581",5.1,11.1,10.1
48353,"6,422",4.6,11.2,9.5
48356,"8,380",4.5,10.9,9.5
48357,"8,459",5.9,11.4,11.0
48359,"9,939",5.3,10.5,8.0
48360,"12,480",4.1,10.4,8.0
48362,"15,001",4.7,10.9,9.2
48363,"7,361",4.0,10.3,8.4
48367,"4,567",5.0,11.1,10.6
48370,"1,741",4.3,10.7,9.8
48371,"25,272",5.1,11.1,9.2
